,state_name,Total Population_state,Hispanic or Latino_state,Not Hispanic or Latino:,Population of one race:_state,Population of two or more races:_state,FRACTotal,White Alone and in Combination_state,Black Alone and in Combination_state,Asian Alone and in Combination_state,Other Alone and in Combination_state,Native Alone and in Combination_state,NHPI Alone and in Combination_state,Calc Total (Not Latino),Asian/NHPI Alone and in Combination_state,state,Location,Total Population_area,Hispanic or Latino_area,Population of one race:_area,Population of two or more races:_area,White Alone and in Combination_area,Black Alone and in Combination_area,Asian Alone and in Combination_area,Other Alone and in Combination_area,Native Alone and in Combination_area,NHPI Alone and in Combination_area,city,Asian/NHPI Alone and in Combination_area
504,New Jersey,9288994.0,2002575.0,7286419.0,6996948.0,289471.0,289471.0,4936178.833,1205362.083,983036.75,118626.483,38180.85,5034.0,7286418.999,988070.75,NJ,"Ocean City, NJ Metro Area",95263.0,7465.0,84678.0,3120.0,81514.25,3777.333,1089.083,743.5,616.083,57.75,Ocean City,1146.833
505,New Jersey,9288994.0,2002575.0,7286419.0,6996948.0,289471.0,289471.0,4936178.833,1205362.083,983036.75,118626.483,38180.85,5034.0,7286418.999,988070.75,NJ,"Trenton-Princeton, NJ Metro Area",387340.0,84177.0,291686.0,11477.0,173300.75,74714.583,50136.55,3247.717,1502.417,260.983,Trenton-Princeton,50397.533
506,New Jersey,9288994.0,2002575.0,7286419.0,6996948.0,289471.0,289471.0,4936178.833,1205362.083,983036.75,118626.483,38180.85,5034.0,7286418.999,988070.75,NJ,"Vineland-Bridgeton, NJ Metro Area",154152.0,53054.0,95746.0,5352.0,68007.933,27700.933,2271.767,1107.967,1951.267,58.133,Vineland-Bridgeton,2329.8999999999996
507,New Mexico,2117522.0,1010811.0,1106711.0,1046944.0,59767.0,59767.0,799819.833,44557.033,41446.367,17059.083,201237.033,2591.65,1106710.999,44038.017,NM,"Alamogordo, NM Micro Area",67839.0,26152.0,38926.0,2761.0,32167.033,2652.533,1306.2,710.083,4639.367,211.783,Alamogordo,1517.983
508,New Mexico,2117522.0,1010811.0,1106711.0,1046944.0,59767.0,59767.0,799819.833,44557.033,41446.367,17059.083,201237.033,2591.65,1106710.999,44038.017,NM,"Albuquerque, NM Metro Area",916528.0,439138.0,448287.0,29103.0,362129.067,24927.383,25598.367,7822.067,55566.367,1346.75,Albuquerque,26945.117
509,New Mexico,2117522.0,1010811.0,1106711.0,1046944.0,59767.0,59767.0,799819.833,44557.033,41446.367,17059.083,201237.033,2591.65,1106710.999,44038.017,NM,"Carlsbad-Artesia, NM Micro Area",62314.0,31307.0,29473.0,1534.0,27876.783,893.867,663.367,581.083,925.283,66.617,Carlsbad-Artesia,729.9839999999999
510,New Mexico,2117522.0,1010811.0,1106711.0,1046944.0,59767.0,59767.0,799819.833,44557.033,41446.367,17059.083,201237.033,2591.65,1106710.999,44038.017,NM,"Clovis, NM Micro Area",48430.0,21796.0,24793.0,1841.0,21891.317,2812.65,908.4,427.15,525.15,69.333,Clovis,977.733
511,New Mexico,2117522.0,1010811.0,1106711.0,1046944.0,59767.0,59767.0,799819.833,44557.033,41446.367,17059.083,201237.033,2591.65,1106710.999,44038.017,NM,"Deming, NM Micro Area",25427.0,16670.0,8264.0,493.0,7899.333,264.167,207.333,110.833,254.5,20.833,Deming,228.166
512,New Mexico,2117522.0,1010811.0,1106711.0,1046944.0,59767.0,59767.0,799819.833,44557.033,41446.367,17059.083,201237.033,2591.65,1106710.999,44038.017,NM,"Española, NM Micro Area",40363.0,27159.0,12662.0,542.0,6169.25,209.083,269.25,238.917,6297.75,19.75,Española,289.0
513,New Mexico,2117522.0,1010811.0,1106711.0,1046944.0,59767.0,59767.0,799819.833,44557.033,41446.367,17059.083,201237.033,2591.65,1106710.999,44038.017,NM,"Farmington, NM Metro Area",121661.0,23630.0,93943.0,4088.0,45421.867,856.583,1064.867,779.7,49786.95,121.033,Farmington,1185.8999999999999
514,New Mexico,2117522.0,1010811.0,1106711.0,1046944.0,59767.0,59767.0,799819.833,44557.033,41446.367,17059.083,201237.033,2591.65,1106710.999,44038.017,NM,"Gallup, NM Micro Area",72902.0,8611.0,62766.0,1525.0,6511.333,492.25,1025.0,173.75,56028.833,59.833,Gallup,1084.833
515,New Mexico,2117522.0,1010811.0,1106711.0,1046944.0,59767.0,59767.0,799819.833,44557.033,41446.367,17059.083,201237.033,2591.65,1106710.999,44038.017,NM,"Grants, NM Micro Area",27172.0,8644.0,17963.0,565.0,5767.75,301.583,238.417,224.5,11972.833,22.917,Grants,261.334
516,New Mexico,2117522.0,1010811.0,1106711.0,1046944.0,59767.0,59767.0,799819.833,44557.033,41446.367,17059.083,201237.033,2591.65,1106710.999,44038.017,NM,"Hobbs, NM Micro Area",74455.0,45193.0,27700.0,1562.0,24506.333,2682.167,715.0,466.167,851.0,41.333,Hobbs,756.333
517,New Mexico,2117522.0,1010811.0,1106711.0,1046944.0,59767.0,59767.0,799819.833,44557.033,41446.367,17059.083,201237.033,2591.65,1106710.999,44038.017,NM,"Las Cruces, NM Metro Area",219561.0,147672.0,67796.0,4093.0,61599.4,3631.733,2923.617,1297.9,2233.983,202.367,Las Cruces,3125.9840000000004
518,New Mexico,2117522.0,1010811.0,1106711.0,1046944.0,59767.0,59767.0,799819.833,44557.033,41446.367,17059.083,201237.033,2591.65,1106710.999,44038.017,NM,"Las Vegas, NM Micro Area",31390.0,23791.0,7075.0,524.0,6451.917,311.783,178.117,249.367,388.867,18.95,Las Vegas,197.06699999999998
519,New Mexico,2117522.0,1010811.0,1106711.0,1046944.0,59767.0,59767.0,799819.833,44557.033,41446.367,17059.083,201237.033,2591.65,1106710.999,44038.017,NM,"Los Alamos, NM Micro Area",19419.0,3435.0,15095.0,889.0,13873.75,207.917,1362.333,265.25,251.0,23.75,Los Alamos,1386.083
520,New Mexico,2117522.0,1010811.0,1106711.0,1046944.0,59767.0,59767.0,799819.833,44557.033,41446.367,17059.083,201237.033,2591.65,1106710.999,44038.017,NM,"Portales, NM Micro Area",19191.0,8397.0,10239.0,555.0,9579.367,508.783,219.417,178.533,273.45,34.45,Portales,253.86700000000002
521,New Mexico,2117522.0,1010811.0,1106711.0,1046944.0,59767.0,59767.0,799819.833,44557.033,41446.367,17059.083,201237.033,2591.65,1106710.999,44038.017,NM,"Roswell, NM Micro Area",65157.0,37097.0,26701.0,1359.0,25093.95,1067.367,704.417,432.283,720.783,41.2,Roswell,745.6170000000001
522,New Mexico,2117522.0,1010811.0,1106711.0,1046944.0,59767.0,59767.0,799819.833,44557.033,41446.367,17059.083,201237.033,2591.65,1106710.999,44038.017,NM,"Ruidoso, NM Micro Area",20269.0,6496.0,13119.0,654.0,12648.067,115.083,156.233,210.9,630.4,12.317,Ruidoso,168.55
523,New Mexico,2117522.0,1010811.0,1106711.0,1046944.0,59767.0,59767.0,799819.833,44557.033,41446.367,17059.083,201237.033,2591.65,1106710.999,44038.017,NM,"Santa Fe, NM Metro Area",154823.0,74377.0,76230.0,4216.0,69832.333,1502.583,2691.85,1650.767,4618.583,149.883,Santa Fe,2841.7329999999997
524,New Mexico,2117522.0,1010811.0,1106711.0,1046944.0,59767.0,59767.0,799819.833,44557.033,41446.367,17059.083,201237.033,2591.65,1106710.999,44038.017,NM,"Silver City, NM Micro Area",28185.0,13466.0,14008.0,711.0,13451.917,297.083,233.417,281.833,420.25,34.5,Silver City,267.91700000000003
525,New Mexico,2117522.0,1010811.0,1106711.0,1046944.0,59767.0,59767.0,799819.833,44557.033,41446.367,17059.083,201237.033,2591.65,1106710.999,44038.017,NM,"Taos, NM Micro Area",34489.0,17430.0,16140.0,919.0,14126.5,203.95,267.867,412.7,2019.45,28.533,Taos,296.40000000000003
526,New York,20201249.0,3948032.0,16253217.0,15532370.0,720847.0,720847.0,10874471.767,2900270.55,2018962.233,315209.217,129397.517,14905.717,16253217.001,2033867.95,NY,"Albany-Schenectady-Troy, NY Metro Area",899262.0,53324.0,799691.0,46247.0,690911.6,80075.767,50514.683,14875.967,8764.183,795.8,Albany-Schenectady-Troy,51310.483
527,New York,20201249.0,3948032.0,16253217.0,15532370.0,720847.0,720847.0,10874471.767,2900270.55,2018962.233,315209.217,129397.517,14905.717,16253217.001,2033867.95,NY,"Amsterdam, NY Micro Area",49532.0,7312.0,40005.0,2215.0,39293.333,1247.167,579.75,578.417,498.0,23.333,Amsterdam,603.083
528,New York,20201249.0,3948032.0,16253217.0,15532370.0,720847.0,720847.0,10874471.767,2900270.55,2018962.233,315209.217,129397.517,14905.717,16253217.001,2033867.95,NY,"Auburn, NY Micro Area",76248.0,2636.0,69950.0,3662.0,68052.917,3358.783,499.45,795.7,822.45,82.7,Auburn,582.15
529,New York,20201249.0,3948032.0,16253217.0,15532370.0,720847.0,720847.0,10874471.767,2900270.55,2018962.233,315209.217,129397.517,14905.717,16253217.001,2033867.95,NY,"Batavia, NY Micro Area",58388.0,2752.0,53280.0,2356.0,52088.717,1729.617,522.533,475.533,797.45,22.15,Batavia,544.683
530,New York,20201249.0,3948032.0,16253217.0,15532370.0,720847.0,720847.0,10874471.767,2900270.55,2018962.233,315209.217,129397.517,14905.717,16253217.001,2033867.95,NY,"Binghamton, NY Metro Area",247138.0,11402.0,223629.0,12107.0,205978.3,13951.55,10498.1,2700.117,2425.05,182.883,Binghamton,10680.983
531,New York,20201249.0,3948032.0,16253217.0,15532370.0,720847.0,720847.0,10874471.767,2900270.55,2018962.233,315209.217,129397.517,14905.717,16253217.001,2033867.95,NY,"Buffalo-Cheektowaga, NY Metro Area",1166902.0,67476.0,1057732.0,41694.0,870847.683,154377.683,52214.35,8383.867,13068.517,533.9,Buffalo-Cheektowaga,52748.25
532,New York,20201249.0,3948032.0,16253217.0,15532370.0,720847.0,720847.0,10874471.767,2900270.55,2018962.233,315209.217,129397.517,14905.717,16253217.001,2033867.95,NY,"Corning, NY Micro Area",93584.0,1718.0,87886.0,3980.0,86288.933,1843.85,1799.933,859.083,1042.35,31.85,Corning,1831.783
533,New York,20201249.0,3948032.0,16253217.0,15532370.0,720847.0,720847.0,10874471.767,2900270.55,2018962.233,315209.217,129397.517,14905.717,16253217.001,2033867.95,NY,"Cortland, NY Micro Area",46809.0,1658.0,42971.0,2180.0,41859.033,1073.783,1108.617,536.083,553.2,20.283,Cortland,1128.8999999999999
534,New York,20201249.0,3948032.0,16253217.0,15532370.0,720847.0,720847.0,10874471.767,2900270.55,2018962.233,315209.217,129397.517,14905.717,16253217.001,2033867.95,NY,"Elmira, NY Metro Area",84148.0,2938.0,76435.0,4775.0,71860.767,6005.633,1615.467,804.467,886.3,37.367,Elmira,1652.834
535,New York,20201249.0,3948032.0,16253217.0,15532370.0,720847.0,720847.0,10874471.767,2900270.55,2018962.233,315209.217,129397.517,14905.717,16253217.001,2033867.95,NY,"Glens Falls, NY Metro Area",127039.0,3513.0,117893.0,5633.0,116640.467,2770.217,1266.967,1291.583,1503.967,52.8,Glens Falls,1319.767
536,New York,20201249.0,3948032.0,16253217.0,15532370.0,720847.0,720847.0,10874471.767,2900270.55,2018962.233,315209.217,129397.517,14905.717,16253217.001,2033867.95,NY,"Gloversville, NY Micro Area",53324.0,2134.0,48613.0,2577.0,48287.65,1206.317,447.15,634.483,604.233,10.167,Gloversville,457.31699999999995
537,New York,20201249.0,3948032.0,16253217.0,15532370.0,720847.0,720847.0,10874471.767,2900270.55,2018962.233,315209.217,129397.517,14905.717,16253217.001,2033867.95,NY,"Hudson, NY Micro Area",61570.0,3542.0,55073.0,2955.0,52174.75,2853.833,1597.917,804.5,554.333,42.667,Hudson,1640.5839999999998
538,New York,20201249.0,3948032.0,16253217.0,15532370.0,720847.0,720847.0,10874471.767,2900270.55,2018962.233,315209.217,129397.517,14905.717,16253217.001,2033867.95,NY,"Ithaca, NY Metro Area",105740.0,7077.0,92403.0,6260.0,79670.617,5126.1,11355.367,1415.8,1009.533,85.583,Ithaca,11440.95
539,New York,20201249.0,3948032.0,16253217.0,15532370.0,720847.0,720847.0,10874471.767,2900270.55,2018962.233,315209.217,129397.517,14905.717,16253217.001,2033867.95,NY,"Jamestown-Dunkirk-Fredonia, NY Micro Area",127657.0,11769.0,110659.0,5229.0,108576.367,3676.033,989.617,1108.25,1463.117,74.617,Jamestown-Dunkirk-Fredonia,1064.234
540,New York,20201249.0,3948032.0,16253217.0,15532370.0,720847.0,720847.0,10874471.767,2900270.55,2018962.233,315209.217,129397.517,14905.717,16253217.001,2033867.95,NY,"Kingston, NY Metro Area",181851.0,21119.0,152194.0,8538.0,140673.883,11643.133,4394.133,2410.033,1504.3,106.517,Kingston,4500.65
541,New York,20201249.0,3948032.0,16253217.0,15532370.0,720847.0,720847.0,10874471.767,2900270.55,2018962.233,315209.217,129397.517,14905.717,16253217.001,2033867.95,NY,"Malone, NY Micro Area",47555.0,1387.0,44629.0,1539.0,39295.1,1778.267,258.933,272.833,4551.35,11.517,Malone,270.45
542,New York,20201249.0,3948032.0,16253217.0,15532370.0,720847.0,720847.0,10874471.767,2900270.55,2018962.233,315209.217,129397.517,14905.717,16253217.001,2033867.95,NY,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",20140470.0,5067627.0,14451777.0,621066.0,8931533.117,3123721.283,2598640.983,329605.033,75425.45,13917.133,New York-Newark-Jersey City,2612558.116
543,New York,20201249.0,3948032.0,16253217.0,15532370.0,720847.0,720847.0,10874471.767,2900270.55,2018962.233,315209.217,129397.517,14905.717,16253217.001,2033867.95,NY,"Ogdensburg-Massena, NY Micro Area",108505.0,2832.0,101893.0,3780.0,98363.183,3093.933,1289.767,727.767,2132.25,66.1,Ogdensburg-Massena,1355.867
544,New York,20201249.0,3948032.0,16253217.0,15532370.0,720847.0,720847.0,10874471.767,2900270.55,2018962.233,315209.217,129397.517,14905.717,16253217.001,2033867.95,NY,"Olean, NY Micro Area",77042.0,1615.0,71992.0,3435.0,69208.583,1385.033,668.95,666.95,3466.783,30.7,Olean,699.6500000000001
545,New York,20201249.0,3948032.0,16253217.0,15532370.0,720847.0,720847.0,10874471.767,2900270.55,2018962.233,315209.217,129397.517,14905.717,16253217.001,2033867.95,NY,"Oneonta, NY Micro Area",58524.0,2392.0,53788.0,2344.0,52605.317,1417.317,991.733,570.0,520.9,26.733,Oneonta,1018.4659999999999
546,New York,20201249.0,3948032.0,16253217.0,15532370.0,720847.0,720847.0,10874471.767,2900270.55,2018962.233,315209.217,129397.517,14905.717,16253217.001,2033867.95,NY,"Plattsburgh, NY Micro Area",79843.0,2856.0,73493.0,3494.0,70934.617,3094.533,1141.45,693.033,1069.617,53.75,Plattsburgh,1195.2
547,New York,20201249.0,3948032.0,16253217.0,15532370.0,720847.0,720847.0,10874471.767,2900270.55,2018962.233,315209.217,129397.517,14905.717,16253217.001,2033867.95,NY,"Poughkeepsie-Newburgh-Middletown, NY Metro Area",697221.0,131968.0,539390.0,25863.0,441590.367,76535.5,24810.767,17489.017,4408.6,418.75,Poughkeepsie-Newburgh-Middletown,25229.517
548,New York,20201249.0,3948032.0,16253217.0,15532370.0,720847.0,720847.0,10874471.767,2900270.55,2018962.233,315209.217,129397.517,14905.717,16253217.001,2033867.95,NY,"Rochester, NY Metro Area",1090135.0,88854.0,956450.0,44831.0,815076.7,128720.75,38979.45,9606.6,8330.1,567.4,Rochester,39546.85
549,New York,20201249.0,3948032.0,16253217.0,15532370.0,720847.0,720847.0,10874471.767,2900270.55,2018962.233,315209.217,129397.517,14905.717,16253217.001,2033867.95,NY,"Seneca Falls, NY Micro Area",33814.0,1367.0,31038.0,1409.0,29954.167,1450.0,326.667,271.667,435.0,9.5,Seneca Falls,336.167
550,New York,20201249.0,3948032.0,16253217.0,15532370.0,720847.0,720847.0,10874471.767,2900270.55,2018962.233,315209.217,129397.517,14905.717,16253217.001,2033867.95,NY,"Syracuse, NY Metro Area",662057.0,31861.0,598881.0,31315.0,528467.117,62214.15,23756.233,6299.65,9060.633,398.217,Syracuse,24154.45
551,New York,20201249.0,3948032.0,16253217.0,15532370.0,720847.0,720847.0,10874471.767,2900270.55,2018962.233,315209.217,129397.517,14905.717,16253217.001,2033867.95,NY,"Utica-Rome, NY Metro Area",292264.0,16721.0,263759.0,11784.0,241202.083,17559.667,11643.333,2636.633,2319.833,181.45,Utica-Rome,11824.783000000001
552,New York,20201249.0,3948032.0,16253217.0,15532370.0,720847.0,720847.0,10874471.767,2900270.55,2018962.233,315209.217,129397.517,14905.717,16253217.001,2033867.95,NY,"Watertown-Fort Drum, NY Metro Area",116721.0,7990.0,102473.0,6258.0,95645.767,7197.933,2563.35,1433.583,1521.85,368.517,Watertown-Fort Drum,2931.8669999999997
553,North Carolina,10439388.0,1118596.0,9320792.0,8913939.0,406853.0,406853.0,6488612.383,2188323.067,375738.967,78888.05,177841.667,11387.867,9320792.001,387126.834,NC,"Albemarle, NC Micro Area",62504.0,3086.0,57135.0,2283.0,49716.75,7409.25,1237.5,272.917,765.75,15.833,Albemarle,1253.333
554,North Carolina,10439388.0,1118596.0,9320792.0,8913939.0,406853.0,406853.0,6488612.383,2188323.067,375738.967,78888.05,177841.667,11387.867,9320792.001,387126.834,NC,"Asheville, NC Metro Area",469015.0,40498.0,409806.0,18711.0,390387.667,21605.583,6317.917,3733.5,5599.967,872.367,Asheville,7190.284000000001
555,North Carolina,10439388.0,1118596.0,9320792.0,8913939.0,406853.0,406853.0,6488612.383,2188323.067,375738.967,78888.05,177841.667,11387.867,9320792.001,387126.834,NC,"Boone, NC Micro Area",54086.0,3521.0,48556.0,2009.0,45897.05,2322.967,1141.717,624.467,487.467,91.333,Boone,1233.0500000000002
556,North Carolina,10439388.0,1118596.0,9320792.0,8913939.0,406853.0,406853.0,6488612.383,2188323.067,375738.967,78888.05,177841.667,11387.867,9320792.001,387126.834,NC,"Brevard, NC Micro Area",32986.0,1698.0,29981.0,1307.0,29155.6,1210.1,244.267,209.933,435.1,33.0,Brevard,277.267
557,North Carolina,10439388.0,1118596.0,9320792.0,8913939.0,406853.0,406853.0,6488612.383,2188323.067,375738.967,78888.05,177841.667,11387.867,9320792.001,387126.834,NC,"Burlington, NC Metro Area",171415.0,24703.0,140285.0,6427.0,105214.733,35060.067,3232.483,1213.6,1855.583,135.533,Burlington,3368.016
558,North Carolina,10439388.0,1118596.0,9320792.0,8913939.0,406853.0,406853.0,6488612.383,2188323.067,375738.967,78888.05,177841.667,11387.867,9320792.001,387126.834,NC,"Cullowhee, NC Micro Area",57226.0,3884.0,50777.0,2565.0,42533.583,1062.0,666.167,297.0,8736.583,46.667,Cullowhee,712.8340000000001
559,North Carolina,10439388.0,1118596.0,9320792.0,8913939.0,406853.0,406853.0,6488612.383,2188323.067,375738.967,78888.05,177841.667,11387.867,9320792.001,387126.834,NC,"Durham-Chapel Hill, NC Metro Area",649903.0,84694.0,539401.0,25808.0,353230.85,165847.017,34720.017,5605.2,5429.017,376.9,Durham-Chapel Hill,35096.917
560,North Carolina,10439388.0,1118596.0,9320792.0,8913939.0,406853.0,406853.0,6488612.383,2188323.067,375738.967,78888.05,177841.667,11387.867,9320792.001,387126.834,NC,"Elizabeth City, NC Micro Area",53573.0,2546.0,48845.0,2182.0,31878.583,17458.917,633.5,386.05,606.917,63.033,Elizabeth City,696.533
561,North Carolina,10439388.0,1118596.0,9320792.0,8913939.0,406853.0,406853.0,6488612.383,2188323.067,375738.967,78888.05,177841.667,11387.867,9320792.001,387126.834,NC,"Fayetteville, NC Metro Area",520378.0,66084.0,423603.0,30691.0,242870.5,174924.083,14112.333,5243.117,14671.767,2472.2,Fayetteville,16584.533
562,North Carolina,10439388.0,1118596.0,9320792.0,8913939.0,406853.0,406853.0,6488612.383,2188323.067,375738.967,78888.05,177841.667,11387.867,9320792.001,387126.834,NC,"Forest City, NC Micro Area",64444.0,3286.0,58590.0,2568.0,53227.717,6387.05,420.133,380.467,700.217,42.417,Forest City,462.54999999999995
563,North Carolina,10439388.0,1118596.0,9320792.0,8913939.0,406853.0,406853.0,6488612.383,2188323.067,375738.967,78888.05,177841.667,11387.867,9320792.001,387126.834,NC,"Goldsboro, NC Metro Area",117333.0,14927.0,97930.0,4476.0,62096.417,36430.517,1938.0,754.317,1054.833,131.917,Goldsboro,2069.917
564,North Carolina,10439388.0,1118596.0,9320792.0,8913939.0,406853.0,406853.0,6488612.383,2188323.067,375738.967,78888.05,177841.667,11387.867,9320792.001,387126.834,NC,"Greensboro-High Point, NC Metro Area",776566.0,77289.0,670878.0,28399.0,440075.5,211449.5,33464.917,5552.867,8251.917,482.3,Greensboro-High Point,33947.217000000004
565,North Carolina,10439388.0,1118596.0,9320792.0,8913939.0,406853.0,406853.0,6488612.383,2188323.067,375738.967,78888.05,177841.667,11387.867,9320792.001,387126.834,NC,"Greenville, NC Metro Area",170243.0,12968.0,151046.0,6229.0,89451.667,61449.5,3593.917,1119.0,1515.833,145.083,Greenville,3739.0
566,North Carolina,10439388.0,1118596.0,9320792.0,8913939.0,406853.0,406853.0,6488612.383,2188323.067,375738.967,78888.05,177841.667,11387.867,9320792.001,387126.834,NC,"Henderson, NC Micro Area",42578.0,3717.0,37818.0,1043.0,16669.583,21401.817,353.983,159.233,259.9,16.483,Henderson,370.466
567,North Carolina,10439388.0,1118596.0,9320792.0,8913939.0,406853.0,406853.0,6488612.383,2188323.067,375738.967,78888.05,177841.667,11387.867,9320792.001,387126.834,NC,"Hickory-Lenoir-Morganton, NC Metro Area",365276.0,31320.0,319883.0,14073.0,290168.733,25639.983,11697.983,2077.917,4111.817,259.567,Hickory-Lenoir-Morganton,11957.55
568,North Carolina,10439388.0,1118596.0,9320792.0,8913939.0,406853.0,406853.0,6488612.383,2188323.067,375738.967,78888.05,177841.667,11387.867,9320792.001,387126.834,NC,"Jacksonville, NC Metro Area",204576.0,27641.0,163890.0,13045.0,135074.067,29392.733,6048.617,2067.367,3215.317,1136.9,Jacksonville,7185.517
569,North Carolina,10439388.0,1118596.0,9320792.0,8913939.0,406853.0,406853.0,6488612.383,2188323.067,375738.967,78888.05,177841.667,11387.867,9320792.001,387126.834,NC,"Kill Devil Hills, NC Micro Area",36915.0,2554.0,33108.0,1253.0,32530.533,826.367,353.033,262.333,364.7,24.033,Kill Devil Hills,377.06600000000003
570,North Carolina,10439388.0,1118596.0,9320792.0,8913939.0,406853.0,406853.0,6488612.383,2188323.067,375738.967,78888.05,177841.667,11387.867,9320792.001,387126.834,NC,"Kinston, NC Micro Area",55122.0,4365.0,49239.0,1518.0,27214.283,22432.867,414.783,211.583,442.783,40.7,Kinston,455.483
571,North Carolina,10439388.0,1118596.0,9320792.0,8913939.0,406853.0,406853.0,6488612.383,2188323.067,375738.967,78888.05,177841.667,11387.867,9320792.001,387126.834,NC,"Laurinburg, NC Micro Area",34174.0,1106.0,31512.0,1556.0,14886.617,13389.283,378.867,161.417,4226.117,25.7,Laurinburg,404.567
572,North Carolina,10439388.0,1118596.0,9320792.0,8913939.0,406853.0,406853.0,6488612.383,2188323.067,375738.967,78888.05,177841.667,11387.867,9320792.001,387126.834,NC,"Lumberton, NC Micro Area",116530.0,11757.0,100284.0,4489.0,30662.2,27229.367,1020.117,543.583,45211.033,106.7,Lumberton,1126.817
573,North Carolina,10439388.0,1118596.0,9320792.0,8913939.0,406853.0,406853.0,6488612.383,2188323.067,375738.967,78888.05,177841.667,11387.867,9320792.001,387126.834,NC,"Marion, NC Micro Area",44578.0,2947.0,40148.0,1483.0,38511.433,1894.1,436.1,245.167,538.6,5.6,Marion,441.70000000000005
574,North Carolina,10439388.0,1118596.0,9320792.0,8913939.0,406853.0,406853.0,6488612.383,2188323.067,375738.967,78888.05,177841.667,11387.867,9320792.001,387126.834,NC,"Morehead City, NC Micro Area",67686.0,3119.0,61897.0,2670.0,58782.583,3540.25,824.75,480.917,835.833,102.667,Morehead City,927.417
575,North Carolina,10439388.0,1118596.0,9320792.0,8913939.0,406853.0,406853.0,6488612.383,2188323.067,375738.967,78888.05,177841.667,11387.867,9320792.001,387126.834,NC,"Mount Airy, NC Micro Area",71359.0,8496.0,60843.0,2020.0,58731.833,2703.833,445.5,310.167,653.167,18.5,Mount Airy,464.0
576,North Carolina,10439388.0,1118596.0,9320792.0,8913939.0,406853.0,406853.0,6488612.383,2188323.067,375738.967,78888.05,177841.667,11387.867,9320792.001,387126.834,NC,"New Bern, NC Metro Area",122168.0,8085.0,108592.0,5491.0,82222.6,25615.617,3635.433,945.4,1454.017,209.933,New Bern,3845.366
577,North Carolina,10439388.0,1118596.0,9320792.0,8913939.0,406853.0,406853.0,6488612.383,2188323.067,375738.967,78888.05,177841.667,11387.867,9320792.001,387126.834,NC,"North Wilkesboro, NC Micro Area",65969.0,4654.0,59442.0,1873.0,57200.383,2913.05,388.717,233.5,563.717,15.633,North Wilkesboro,404.34999999999997
578,North Carolina,10439388.0,1118596.0,9320792.0,8913939.0,406853.0,406853.0,6488612.383,2188323.067,375738.967,78888.05,177841.667,11387.867,9320792.001,387126.834,NC,"Pinehurst-Southern Pines, NC Micro Area",99727.0,7365.0,88271.0,4091.0,77236.05,11165.217,1656.8,682.917,1508.217,112.8,Pinehurst-Southern Pines,1769.6
579,North Carolina,10439388.0,1118596.0,9320792.0,8913939.0,406853.0,406853.0,6488612.383,2188323.067,375738.967,78888.05,177841.667,11387.867,9320792.001,387126.834,NC,"Raleigh-Cary, NC Metro Area",1413982.0,169603.0,1187918.0,56461.0,848298.117,263822.533,106406.633,12697.017,12031.35,1123.35,Raleigh-Cary,107529.98300000001
580,North Carolina,10439388.0,1118596.0,9320792.0,8913939.0,406853.0,406853.0,6488612.383,2188323.067,375738.967,78888.05,177841.667,11387.867,9320792.001,387126.834,NC,"Roanoke Rapids, NC Micro Area",66093.0,1807.0,62468.0,1818.0,26569.417,34919.917,388.833,320.417,2046.333,41.083,Roanoke Rapids,429.91600000000005
581,North Carolina,10439388.0,1118596.0,9320792.0,8913939.0,406853.0,406853.0,6488612.383,2188323.067,375738.967,78888.05,177841.667,11387.867,9320792.001,387126.834,NC,"Rockingham, NC Micro Area",42946.0,3072.0,37908.0,1966.0,24458.5,13150.417,408.083,246.583,1585.167,25.25,Rockingham,433.333
582,North Carolina,10439388.0,1118596.0,9320792.0,8913939.0,406853.0,406853.0,6488612.383,2188323.067,375738.967,78888.05,177841.667,11387.867,9320792.001,387126.834,NC,"Rocky Mount, NC Metro Area",143870.0,10028.0,129976.0,3866.0,65156.3,65092.717,1181.717,797.6,1550.05,63.617,Rocky Mount,1245.334
583,North Carolina,10439388.0,1118596.0,9320792.0,8913939.0,406853.0,406853.0,6488612.383,2188323.067,375738.967,78888.05,177841.667,11387.867,9320792.001,387126.834,NC,"Sanford, NC Micro Area",63285.0,13122.0,47900.0,2263.0,37025.667,11174.333,798.917,380.917,708.25,74.917,Sanford,873.8340000000001
584,North Carolina,10439388.0,1118596.0,9320792.0,8913939.0,406853.0,406853.0,6488612.383,2188323.067,375738.967,78888.05,177841.667,11387.867,9320792.001,387126.834,NC,"Shelby, NC Micro Area",99519.0,4039.0,91623.0,3857.0,71918.75,20865.417,1019.75,547.0,1091.0,38.083,Shelby,1057.833
585,North Carolina,10439388.0,1118596.0,9320792.0,8913939.0,406853.0,406853.0,6488612.383,2188323.067,375738.967,78888.05,177841.667,11387.867,9320792.001,387126.834,NC,"Washington, NC Micro Area",44652.0,3433.0,40018.0,1201.0,29965.167,10465.833,218.917,222.583,323.25,23.25,Washington,242.167
586,North Carolina,10439388.0,1118596.0,9320792.0,8913939.0,406853.0,406853.0,6488612.383,2188323.067,375738.967,78888.05,177841.667,11387.867,9320792.001,387126.834,NC,"Wilmington, NC Metro Area",285905.0,22282.0,252152.0,11471.0,216816.567,36311.65,4813.733,2253.5,3081.733,345.817,Wilmington,5159.55
